"seqnames"	"start"	"end"	"width"	"strand"	"rep1_overlap"	"rep2_overlap"	"rep3_overlap"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENTREZID"	"SYMBOL"	"GENENAME"
"22"	22550862	22550862	1	"-"	TRUE	TRUE	FALSE	"3' UTR"	22	22550299	22554179	3881	2	"ENSG00000185686"	"ENST00000485532"	3317	"23532"	"PRAME"	"preferentially expressed antigen in melanoma"
"22"	24206614	24206615	2	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	22	24219660	24226112	6453	2	"ENSG00000099998"	"ENST00000425408"	19498	"2687"	"GGT5"	"gamma-glutamyltransferase 5"
"22"	26632712	26632712	1	"-"	TRUE	TRUE	TRUE	"Downstream (2-3kb)"	22	26621983	26630641	8659	1	"ENSG00000196431"	"ENST00000466315"	10729	"1413"	"CRYBA4"	"crystallin beta A4"
"22"	36292144	36292145	2	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000216181/ENSG00000100345, exon 31 of 41)"	22	36295512	36297323	1812	2	"ENSG00000100345"	"ENST00000459960"	5179	"4627"	"MYH9"	"myosin heavy chain 9"
"22"	36294251	36294252	2	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000216181/ENSG00000100345, exon 28 of 41)"	22	36295512	36297323	1812	2	"ENSG00000100345"	"ENST00000459960"	3072	"4627"	"MYH9"	"myosin heavy chain 9"
"22"	40850877	40850877	1	"-"	TRUE	TRUE	FALSE	"Exon (ENST00000216218/ENSG00000100380, exon 2 of 12)"	22	40832652	40854598	21947	2	"ENSG00000100380"	"ENST00000411695"	3721	"6767"	"ST13"	"ST13 Hsp70 interacting protein"
"X"	13291302	13291330	29	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000412485/ENSG00000235385, intron 1 of 2)"	23	13266048	13303392	37345	2	"ENSG00000235385"	"ENST00000412485"	12062	"109729169"	"LINC02154"	"long intergenic non-protein coding RNA 2154"
"X"	15549856	15549856	1	"+"	FALSE	TRUE	TRUE	"Exon (ENST00000357607/ENSG00000102010, exon 18 of 19)"	23	15561036	15566287	5252	2	"ENSG00000130234"	"ENST00000471548"	16431	"59272"	"ACE2"	"angiotensin I converting enzyme 2"
"X"	39876244	39876244	1	"+"	FALSE	TRUE	TRUE	"Distal Intergenic"	23	39865424	39865888	465	1	"ENSG00000214047"	"ENST00000442125"	10820	NA	NA	NA
"X"	53256179	53256179	1	"+"	TRUE	TRUE	TRUE	"Intron (ENST00000640694/ENSG00000124313, intron 2 of 13)"	23	53228823	53250527	21705	2	"ENSG00000124313"	"ENST00000638521"	-5652	"23096"	"IQSEC2"	"IQ motif and Sec7 domain ArfGEF 2"
"X"	65733227	65733227	1	"+"	FALSE	TRUE	TRUE	"Exon (ENST00000360270/ENSG00000147065, exon 7 of 13)"	23	65772741	65773632	892	2	"ENSG00000231809"	"ENST00000439890"	40405	NA	NA	NA
"X"	65739084	65739084	1	"+"	FALSE	TRUE	TRUE	"Exon (ENST00000360270/ENSG00000147065, exon 12 of 13)"	23	65772741	65773632	892	2	"ENSG00000231809"	"ENST00000439890"	34548	NA	NA	NA
"X"	71573844	71573844	1	"+"	TRUE	TRUE	FALSE	"3' UTR"	23	71578411	71613583	35173	1	"ENSG00000147174"	"ENST00000373696"	-4567	"93953"	"GCNA"	"germ cell nuclear acidic peptidase"
"X"	103233538	103233559	22	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	103215124	103217099	1976	1	"ENSG00000102409"	"ENST00000372691"	18414	"56271"	"BEX4"	"brain expressed X-linked 4"
"X"	119334545	119334548	4	"+"	TRUE	TRUE	FALSE	"Exon (ENST00000428222/ENSG00000230392, exon 4 of 4)"	23	119291529	119335610	44082	1	"ENSG00000230392"	"ENST00000428222"	43016	"101928336"	"LOC101928336"	"uncharacterized LOC101928336"
"X"	139720579	139720579	1	"+"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	139582297	139708227	125931	2	"ENSG00000101977"	"ENST00000519895"	-12352	"4168"	"MCF2"	"MCF.2 cell line derived transforming sequence"
"X"	151989478	151989478	1	"+"	TRUE	TRUE	FALSE	"Distal Intergenic"	23	151957283	151974680	17398	2	"ENSG00000102287"	"ENST00000441219"	-14798	"2564"	"GABRE"	"gamma-aminobutyric acid type A receptor epsilon subunit"
"X"	12965694	12965694	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	23	12975110	12977226	2117	1	"ENSG00000205542"	"ENST00000380636"	-9416	"7114"	"TMSB4X"	"thymosin beta 4 X-linked"
"X"	23874411	23874411	1	"-"	TRUE	FALSE	TRUE	"Exon (ENST00000379226/ENSG00000184831, exon 4 of 9)"	23	23840027	23879007	38981	2	"ENSG00000184831"	"ENST00000634188"	4596	"79135"	"APOO"	"apolipoprotein O"
"X"	23953264	23953278	15	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	23910383	23916501	6119	1	"ENSG00000165182"	"ENST00000435707"	42895	"254158"	"CXorf58"	"chromosome X open reading frame 58"
"X"	49148712	49148714	3	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	49152651	49152944	294	1	"ENSG00000265033"	"ENST00000584590"	-3939	NA	NA	NA
"X"	49148754	49148754	1	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	23	49152651	49152944	294	1	"ENSG00000265033"	"ENST00000584590"	-3897	NA	NA	NA
"X"	49190849	49190917	69	"-"	TRUE	TRUE	TRUE	"3' UTR"	23	49179806	49186528	6723	2	"ENSG00000012211"	"ENST00000376317"	-4389	"4007"	"PRICKLE3"	"prickle planar cell polarity protein 3"
"X"	50162518	50162521	4	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	50156159	50156371	213	1	"ENSG00000181977"	"ENST00000419078"	6362	NA	NA	NA
"X"	52918859	52918859	1	"-"	TRUE	FALSE	TRUE	"Distal Intergenic"	23	52925956	52929574	3619	1	"ENSG00000286118"	"ENST00000650740"	-7097	NA	NA	NA
"X"	53233482	53233484	3	"-"	TRUE	TRUE	TRUE	"3' UTR"	23	53225831	53238286	12456	2	"ENSG00000124313"	"ENST00000639796"	4804	"23096"	"IQSEC2"	"IQ motif and Sec7 domain ArfGEF 2"
"X"	53234537	53234537	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	23	53225831	53238286	12456	2	"ENSG00000124313"	"ENST00000639796"	3749	"23096"	"IQSEC2"	"IQ motif and Sec7 domain ArfGEF 2"
"X"	53234651	53234678	28	"-"	TRUE	TRUE	TRUE	"3' UTR"	23	53225831	53238286	12456	2	"ENSG00000124313"	"ENST00000639796"	3635	"23096"	"IQSEC2"	"IQ motif and Sec7 domain ArfGEF 2"
"X"	53255895	53255895	1	"-"	TRUE	TRUE	TRUE	"Exon (ENST00000640694/ENSG00000124313, exon 3 of 14)"	23	53228823	53250527	21705	2	"ENSG00000124313"	"ENST00000638521"	-5368	"23096"	"IQSEC2"	"IQ motif and Sec7 domain ArfGEF 2"
"X"	53413101	53413101	1	"-"	TRUE	TRUE	TRUE	"3' UTR"	23	53405673	53405765	93	2	"ENSG00000278204"	"ENST00000613267"	-7336	"102465516"	"MIR6857"	"microRNA 6857"
"X"	53414800	53414835	36	"-"	FALSE	TRUE	TRUE	"Exon (ENST00000322213/ENSG00000072501, exon 3 of 25)"	23	53412900	53422017	9118	2	"ENSG00000072501"	"ENST00000428014"	7217	"8243"	"SMC1A"	"structural maintenance of chromosomes 1A"
"X"	53415049	53415049	1	"-"	TRUE	TRUE	FALSE	"Exon (ENST00000322213/ENSG00000072501, exon 2 of 25)"	23	53412900	53422017	9118	2	"ENSG00000072501"	"ENST00000428014"	6968	"8243"	"SMC1A"	"structural maintenance of chromosomes 1A"
"X"	65518275	65518275	1	"-"	TRUE	FALSE	TRUE	"3' UTR"	23	65520429	65523617	3189	2	"ENSG00000001497"	"ENST00000469091"	5342	"81887"	"LAS1L"	"LAS1 like ribosome biogenesis factor"
"X"	65518450	65518450	1	"-"	FALSE	TRUE	TRUE	"3' UTR"	23	65520429	65523617	3189	2	"ENSG00000001497"	"ENST00000469091"	5167	"81887"	"LAS1L"	"LAS1 like ribosome biogenesis factor"
"X"	103106698	103106698	1	"-"	FALSE	TRUE	TRUE	"Distal Intergenic"	23	103075810	103093143	17334	2	"ENSG00000147206"	"ENST00000395065"	-13555	"56000"	"NXF3"	"nuclear RNA export factor 3"
"X"	118282051	118282092	42	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000605342/ENSG00000270619, intron 1 of 1)"	23	118278159	118283367	5209	1	"ENSG00000270619"	"ENST00000605342"	3933	NA	NA	NA
"X"	119209633	119209636	4	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	119220782	119221742	961	1	"ENSG00000230170"	"ENST00000424481"	-11149	NA	NA	NA
"X"	125155013	125155016	4	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	125203805	125204338	534	2	"ENSG00000232599"	"ENST00000422498"	49325	NA	NA	NA
"X"	136884914	136884914	1	"-"	TRUE	TRUE	TRUE	"Distal Intergenic"	23	136873978	136880764	6787	2	"ENSG00000147274"	"ENST00000565438"	-4150	"27316"	"RBMX"	"RNA binding motif protein X-linked"
"X"	151905118	151905118	1	"-"	TRUE	TRUE	TRUE	"Intron (ENST00000411474/ENSG00000229967, intron 2 of 2)"	23	151904432	151911199	6768	2	"ENSG00000229967"	"ENST00000445330"	6081	NA	NA	NA
"X"	152296996	152296997	2	"-"	TRUE	FALSE	TRUE	"Intron (ENST00000370314/ENSG00000011677, intron 3 of 9)"	23	152251058	152255998	4941	2	"ENSG00000011677"	"ENST00000417858"	-40999	"2556"	"GABRA3"	"gamma-aminobutyric acid type A receptor alpha3 subunit"
